create_time,start_time,cards,gpu_time,duration_time
1952017,1952031,1,53825,53825
2911656,2911737,1,59693,59693
1230592,1230690,4,219724,54931
2637368,2637461,1,8636,8636
73474,73569,1,116224,116224
3627444,3627469,1,95683,95683
2887540,2887579,1,17314,17314
3182500,3182508,8,1787096,223387
1268004,1268020,2,314536,157268
819520,819552,1,91418,91418
3293269,3293288,1,99883,99883
1654896,1654972,1,124271,124271
2849138,2849174,6,1246050,207675
2981003,2981036,2,1884692,942346
698747,698765,1,128364,128364
297048,297067,1,61819,61819
45918,45931,1,112904,112904
1576562,1576633,1,32070,32070
1840127,1840221,2,2068556,1034278
2303772,2303855,1,538849,538849
3688312,3688315,4,4149196,1037299
1283181,1283243,6,1237038,206173
289134,289147,2,19458,9729
2068102,2068155,1,141631,141631
2394880,2394904,1,122052,122052
1239643,1239703,2,233832,116916
2643107,2643142,1,129484,129484
1386882,1386932,4,260780,65195
1201268,1201279,1,24862,24862
382575,382656,2,93640,46820
2247740,2247803,1,27695,27695
1661607,1661623,1,102435,102435
2833688,2833693,1,9013,9013
1900518,1900613,6,630156,105026
889998,890072,4,138132,34533
1256342,1256382,1,350680,350680
635306,635387,2,118694,59347
3712893,3712990,4,352160,88040
368262,368287,4,656776,164194
160314,160408,1,98178,98178
3706975,3707036,2,107848,53924
476712,476771,1,128426,128426
739455,739549,1,4963,4963
3819570,3819632,1,89620,89620
1523157,1523216,2,34022,17011
1323755,1323844,2,158330,79165
1989775,1989835,6,590856,98476
2177508,2177549,2,176370,88185
1558637,1558729,1,65645,65645
2487511,2487576,2,276108,138054
3291190,3291214,1,71290,71290
2615925,2615997,1,37896,37896
322028,322123,2,277492,138746
2478841,2478899,1,101314,101314
1635474,1635517,4,562792,140698
2361043,2361044,4,392224,98056
1117002,1117062,2,64416,32208
1104113,1104211,2,255602,127801
1431211,1431260,1,10232,10232
3043419,3043503,6,649806,108301
201230,201256,1,116398,116398
1599245,1599278,4,80180,20045
572745,572794,1,600216,600216
2293325,2293344,1,65473,65473
1082980,1083058,6,95916,15986
2702226,2702250,1,142353,142353
2609433,2609513,2,231170,115585
406768,406793,1,66186,66186
2217127,2217204,2,78756,39378
1749416,1749420,4,281760,70440
3169542,3169575,1,80707,80707
1344230,1344249,1,90835,90835
2765023,2765061,2,294912,147456
3506438,3506455,2,146418,73209
3663935,3663998,4,555588,138897
3517652,3517692,4,3527700,881925
503302,503351,1,1037351,1037351
2738052,2738130,4,389812,97453
2357633,2357655,2,2145704,1072852
946037,946098,1,42878,42878
298465,298516,1,121548,121548
3478111,3478201,1,130943,130943
3835973,3836066,2,94216,47108
2528224,2528320,1,67236,67236
393000,393052,2,258090,129045
2127897,2127938,1,113945,113945
1535663,1535761,1,92191,92191
3385664,3385728,4,351264,87816
2092240,2092305,6,413154,68859
517236,517307,1,6240,6240
2694408,2694500,2,2072864,1036432
2764678,2764686,2,194186,97093
1538702,1538730,1,67629,67629
3648223,3648294,4,713244,178311
829354,829431,2,132434,66217
347904,347974,4,484196,121049
2747084,2747091,2,68294,34147
304109,304193,2,249682,124841
3139987,3139998,1,115631,115631
2359836,2359909,2,48788,24394
458714,458771,1,693042,693042
25595,25649,1,62699,62699
2558533,2558538,1,101979,101979
2136468,2136501,1,122531,122531
1427921,1427933,1,20422,20422
3529434,3529493,2,192992,96496
3318173,3318196,4,49320,12330
1629993,1630015,6,1097280,182880
3135578,3135674,2,184416,92208
1225920,1226003,1,121642,121642
1433200,1433263,4,511024,127756
2054109,2054132,1,25732,25732
302294,302332,1,38018,38018
3427295,3427298,4,367740,91935
1918297,1918355,1,29719,29719
348519,348569,4,323852,80963
2207877,2207904,4,388376,97094
3350297,3350392,2,149098,74549
1099711,1099800,1,49162,49162
1258469,1258535,6,162102,27017
719205,719276,1,135369,135369
590578,590646,1,143882,143882
2669158,2669245,6,3402852,567142
3719553,3719580,1,64322,64322
1204972,1205003,2,184232,92116
420469,420530,1,206811,206811
3011809,3011900,1,139850,139850
75715,75722,1,33026,33026
2545350,2545432,1,139240,139240
273873,273942,4,616564,154141
1030584,1030635,4,709312,177328
1921194,1921206,2,86588,43294
2155087,2155093,1,30687,30687
874877,874969,1,139343,139343
1746127,1746157,1,109885,109885
2106523,2106615,1,20902,20902
3230278,3230349,1,7949,7949
3628666,3628696,4,478848,119712
3650884,3650943,2,270980,135490
1356470,1356568,1,88056,88056
1457939,1457966,1,7011,7011
3304246,3304261,2,296800,148400
3798941,3798979,1,88684,88684
3357846,3357943,6,1216230,202705
515073,515171,2,178670,89335
1328991,1329012,2,313344,156672
2036163,2036222,4,530276,132569
860198,860241,4,137920,34480
1935618,1935697,1,26716,26716
1434946,1435017,2,77826,38913
371831,371869,4,2777820,694455
3117175,3117218,1,76727,76727
856395,856489,1,92980,92980
1281030,1281076,1,130504,130504
3676679,3676724,2,292862,146431
2318956,2318983,4,186424,46606
2259970,2259971,2,209656,104828
1599457,1599486,2,264704,132352
1716218,1716273,2,261240,130620
3022715,3022731,1,78030,78030
2629801,2629820,4,3060228,765057
1355184,1355275,2,161310,80655
1014826,1014827,2,201528,100764
628663,628752,4,348808,87202
1090500,1090519,1,61116,61116
2592615,2592621,2,149530,74765
1353857,1353947,1,277310,277310
3026066,3026148,4,631480,157870
3343961,3344003,1,62916,62916
2381927,2382015,1,139701,139701
1115458,1115470,1,133144,133144
964115,964177,2,111734,55867
3262792,3262889,4,5000636,1250159
3169868,3169903,1,121233,121233
466012,466082,2,232390,116195
3382369,3382416,2,80064,40032
1000887,1000896,1,62270,62270
711038,711098,2,309446,154723
2143190,2143204,4,645168,161292
3202091,3202096,2,40430,20215
3097520,3097532,1,67495,67495
3815216,3815291,1,79294,79294
1623228,1623235,1,133768,133768
2087060,2087142,4,221676,55419
3595058,3595145,1,110208,110208
2639203,2639259,1,116359,116359
2799822,2799843,2,144476,72238
385035,385074,2,70428,35214
3045334,3045380,1,9508,9508
1230501,1230579,1,284049,284049
1762085,1762089,1,480604,480604
1663582,1663658,1,94665,94665
3879592,3879671,1,159915,159915
2215040,2215047,2,300910,150455
1713269,1713281,1,1212511,1212511
1761142,1761174,8,2025624,253203
2514331,2514343,8,1489616,186202
730669,730731,2,108232,54116
3304119,3304129,1,33110,33110
453312,453361,1,126332,126332
1183347,1183379,1,136612,136612
2473020,2473026,1,35702,35702
1203019,1203105,6,57606,9601
3416340,3416411,1,81461,81461
1919561,1919608,2,22280,11140
306006,306042,1,300200,300200
1927986,1928007,2,38134,19067
227589,227662,1,975691,975691
2468739,2468810,8,1757416,219677
1227159,1227246,2,182474,91237
2073155,2073230,1,8302,8302
2076646,2076689,2,141052,70526
3794638,3794640,1,70522,70522
3611681,3611700,2,292626,146313
351896,351919,4,186252,46563
1493654,1493745,2,23842,11921
3767911,3767931,2,98222,49111
1238517,1238586,1,17844,17844
190359,190398,2,184168,92084
2761691,2761719,1,128468,128468
102239,102258,4,397040,99260
3065351,3065448,2,150468,75234
2391144,2391146,2,149210,74605
3847887,3847934,1,92346,92346
1566349,1566386,4,29436,7359
3037863,3037931,1,113741,113741
3119927,3119974,1,72938,72938
2913730,2913812,1,33927,33927
888297,888334,4,102748,25687
1727654,1727724,1,104136,104136
1608266,1608287,1,96714,96714
3251856,3251948,1,24957,24957
1634220,1634297,2,112654,56327
1235271,1235283,1,137396,137396
967924,967986,1,17079,17079
1490222,1490268,1,143053,143053
1296778,1296798,2,255854,127927
365392,365482,1,1104460,1104460
3175718,3175782,4,304636,76159
1851443,1851467,1,57251,57251
1293950,1294026,1,51191,51191
635659,635704,4,543872,135968
45171,45247,8,1302408,162801
1040564,1040571,1,96330,96330
3731408,3731438,2,154014,77007
1500420,1500447,2,162246,81123
2320502,2320569,2,239440,119720
53592,53611,1,132976,132976
2898554,2898637,1,51681,51681
3233178,3233180,1,11512,11512
273537,273594,1,67124,67124
2784789,2784846,2,247880,123940
3731662,3731747,6,234450,39075
3141617,3141657,6,1147524,191254
2146187,2146197,1,36259,36259
1514342,1514353,1,106419,106419
2123134,2123230,1,70202,70202
1505000,1505089,1,85367,85367
3842366,3842377,1,111231,111231
2815704,2815752,1,52290,52290
1277809,1277833,2,316260,158130
1172899,1172908,1,72926,72926
918650,918698,1,8124,8124
2521567,2521624,2,145006,72503
1531819,1531909,4,378160,94540
3640907,3640997,2,52596,26298
1174461,1174482,1,60280,60280
2164125,2164183,2,247492,123746
723318,723374,6,790902,131817
172234,172255,4,308664,77166
921925,921941,4,58012,14503
1532726,1532819,6,180072,30012
1107526,1107546,4,454876,113719
324299,324372,1,93033,93033
2991456,2991477,8,1342064,167758
1918126,1918177,2,27216,13608
1692103,1692128,2,70306,35153
547971,548051,1,74126,74126
3332223,3332281,2,1987234,993617
2740866,2740926,1,74503,74503
785548,785611,1,102277,102277
762041,762063,4,521908,130477
442460,442555,6,386238,64373
1295019,1295086,2,177874,88937
2263212,2263301,1,62404,62404
2514907,2514965,1,30136,30136
2965545,2965571,4,54748,13687
3824246,3824325,2,308464,154232
875266,875334,1,61279,61279
1008888,1008960,1,121723,121723
3113631,3113665,2,174732,87366
935287,935298,2,191890,95945
1098461,1098520,1,28531,28531
1646931,1646951,1,56991,56991
1511788,1511887,2,68208,34104
1956876,1956880,2,296634,148317
3172181,3172247,1,889494,889494
867931,868013,1,49226,49226
113178,113191,1,103543,103543
608861,608913,4,263616,65904
2458271,2458284,1,6238,6238
3761331,3761409,1,52243,52243
3860797,3860815,4,762664,190666
1117517,1117527,1,12643,12643
1077381,1077415,1,113691,113691
372727,372793,1,125864,125864
2712390,2712489,2,145586,72793
1689345,1689419,6,515040,85840
1431031,1431039,8,1479752,184969
1596277,1596285,2,214046,107023
3834046,3834131,4,482120,120530
561085,561091,4,298572,74643
416426,416442,1,1123278,1123278
3261786,3261855,2,194670,97335
2044945,2044982,1,83024,83024
296432,296528,2,20342,10171
1826444,1826489,2,36202,18101
1912866,1912869,1,21807,21807
1477069,1477148,4,289644,72411
2059532,2059541,1,105447,105447
326429,326510,1,32914,32914
1622918,1622943,6,993216,165536
1895176,1895232,1,84238,84238
2625318,2625340,4,601180,150295
3860500,3860593,2,35110,17555
945345,945366,4,1970656,492664
2130901,2130967,2,855628,427814
2211046,2211101,4,574348,143587
1030699,1030798,1,60216,60216
1601272,1601278,8,2939472,367434
1820599,1820605,2,18096,9048
88699,88722,2,91940,45970
262295,262345,6,956208,159368
1766784,1766840,6,1072920,178820
1448895,1448913,6,5325408,887568
45727,45747,6,109602,18267
882245,882315,2,268048,134024
1952327,1952426,8,1795992,224499
2044023,2044086,1,40066,40066
3726926,3727009,1,1178749,1178749
913639,913705,2,247484,123742
3268185,3268212,4,674964,168741
1339561,1339649,1,134126,134126
2060209,2060294,1,115126,115126
1264306,1264324,2,233738,116869
1332276,1332329,1,111780,111780
1028482,1028564,2,17414,8707
557306,557387,4,207992,51998
2175873,2175914,2,94188,47094
2781731,2781755,2,162336,81168
405854,405856,2,304026,152013
1027432,1027479,1,110748,110748
1198490,1198498,1,14865,14865
3386651,3386707,4,301864,75466
3020925,3020932,2,87302,43651
1224294,1224318,4,161432,40358
1714984,1715063,2,80732,40366
1851156,1851218,1,124194,124194
1522122,1522174,1,80344,80344
1346064,1346153,2,63242,31621
1348514,1348515,1,113752,113752
1344967,1345033,6,811002,135167
3628972,3628983,6,740778,123463
1335555,1335604,2,246382,123191
2843214,2843254,2,298854,149427
2518104,2518190,6,885384,147564
974881,974945,2,235966,117983
2589158,2589215,1,134585,134585
1764824,1764853,4,655600,163900
657706,657760,4,531232,132808
2216029,2216094,1,6874,6874
3043375,3043455,8,851160,106395
3162349,3162423,1,537872,537872
512960,512989,2,1659676,829838
904556,904618,4,231704,57926
2406639,2406643,2,165564,82782
2317674,2317716,2,310540,155270
1028559,1028581,1,62842,62842
3872721,3872774,1,61055,61055
2214642,2214725,1,56236,56236
2125820,2125868,1,127475,127475
3306471,3306476,1,129862,129862
2514012,2514100,1,130891,130891
1273610,1273661,1,127697,127697
3580416,3580468,4,275420,68855
2053886,2053964,2,70952,35476
2856120,2856175,1,82338,82338
1812053,1812071,1,124472,124472
504104,504130,1,23224,23224
369470,369568,2,247196,123598
2221331,2221348,1,17698,17698
193713,193782,4,394992,98748
2914535,2914631,1,993289,993289
3135364,3135394,4,275096,68774
713637,713706,4,3522564,880641
3680179,3680278,2,253194,126597
247292,247302,2,96538,48269
1085342,1085438,2,1891030,945515
2549776,2549812,1,99479,99479
2489854,2489901,2,316002,158001
347515,347548,4,303312,75828
2456823,2456890,1,33288,33288
2744644,2744737,2,20184,10092
593485,593558,1,113393,113393
2735902,2735960,4,527180,131795
1566520,1566544,2,172650,86325
2520272,2520275,1,60886,60886
2372590,2372630,1,1056719,1056719
1205141,1205173,1,70603,70603
3240322,3240359,2,1585178,792589
2254519,2254520,6,667134,111189
3610848,3610904,1,81602,81602
3726303,3726346,1,25392,25392
773751,773766,2,124852,62426
1716179,1716186,1,119954,119954
2042802,2042829,8,6599688,824961
1719767,1719836,1,122968,122968
1215453,1215547,2,84762,42381
300093,300098,1,66247,66247
3615166,3615197,6,350856,58476
624545,624619,1,127297,127297
3813396,3813459,1,112411,112411
1751284,1751330,1,22615,22615
935070,935090,6,256620,42770
1859513,1859574,1,43010,43010
3464593,3464688,1,126239,126239
3567314,3567352,4,690472,172618
3477105,3477162,4,479040,119760
571832,571912,2,21806,10903
3301937,3302003,4,489980,122495
1895297,1895332,6,564720,94120
830081,830165,1,68618,68618
2446304,2446397,2,218638,109319
2772328,2772404,1,38524,38524
2366293,2366372,4,142368,35592
3763421,3763510,2,302746,151373
775268,775317,6,886566,147761
47083,47173,1,104536,104536
3489504,3489597,8,1588728,198591
1983518,1983588,2,18802,9401
744840,744871,2,217436,108718
2965250,2965266,2,181620,90810
1051982,1052023,1,117120,117120
247185,247265,1,55054,55054
22026,22075,6,765996,127666
3612753,3612817,2,19104,9552
3879153,3879221,1,29016,29016
1729945,1729948,2,34404,17202
3298934,3298954,1,560982,560982
1304584,1304643,4,165540,41385
3769293,3769296,1,60319,60319
2719497,2719558,8,35368,4421
3409728,3409766,4,333924,83481
1832425,1832454,1,43444,43444
941644,941694,1,42813,42813
2797583,2797610,4,546720,136680
2371336,2371375,1,78515,78515
2635272,2635318,8,511408,63926
3885047,3885058,1,99271,99271
1353908,1353919,1,51664,51664
737248,737262,2,262776,131388
1476087,1476133,1,381799,381799
2332884,2332926,2,149940,74970
2153866,2153920,1,32109,32109
3098665,3098713,1,123310,123310
3659902,3659986,4,316096,79024
3047467,3047525,2,300182,150091
477244,477256,6,466410,77735
2770247,2770346,1,110303,110303
1068738,1068801,1,35890,35890
86497,86582,2,1245598,622799
947113,947164,1,14440,14440
924732,924785,1,108402,108402
646761,646834,2,829000,414500
2141350,2141423,1,28129,28129
140168,140196,2,84288,42144
1836036,1836113,4,57372,14343
2529792,2529830,1,111846,111846
432390,432404,1,102158,102158
1925076,1925114,1,45374,45374
1544731,1544786,1,26372,26372
1442253,1442332,1,32150,32150
2848759,2848779,2,283918,141959
1515367,1515397,2,61346,30673
637417,637466,2,303114,151557
1074455,1074534,1,58844,58844
276131,276134,1,81369,81369
952047,952080,1,697609,697609
3325347,3325367,4,510208,127552
2465793,2465824,4,416264,104066
602895,602968,1,56407,56407
2025992,2026047,1,56485,56485
1953244,1953301,1,118870,118870
1820659,1820687,8,2006592,250824
689013,689076,1,33354,33354
2088391,2088401,8,1115416,139427
1063958,1064050,1,137345,137345
644659,644725,6,909648,151608
2501701,2501703,4,423624,105906
1754465,1754550,1,142673,142673
1236115,1236162,4,724236,181059
1795115,1795134,2,163124,81562
78142,78202,1,112813,112813
3069490,3069522,2,2508246,1254123
603815,603880,1,10115,10115
3534428,3534484,2,1401068,700534
1199504,1199552,1,10886,10886
1022196,1022264,1,35194,35194
336356,336384,1,111407,111407
1786416,1786429,1,23490,23490
2855867,2855903,1,65216,65216
2403585,2403676,1,115152,115152
2134229,2134281,2,428172,214086
2564372,2564446,1,130241,130241
672120,672205,1,132887,132887
3094892,3094979,1,79441,79441
2686883,2686913,1,85198,85198
1279331,1279382,1,111074,111074
897453,897521,2,56862,28431
1227940,1228036,1,5817,5817
749295,749393,4,623492,155873
1489054,1489055,2,1103528,551764
2056019,2056078,6,807828,134638
1163231,1163294,1,645669,645669
532338,532397,2,213464,106732
1883362,1883461,8,1630816,203852
140547,140550,1,96903,96903
1671571,1671650,1,117438,117438
1112832,1112912,4,354912,88728
1313507,1313513,1,49796,49796
1080133,1080153,4,534772,133693
1783797,1783816,2,95408,47704
3630274,3630293,1,64471,64471
2505574,2505634,1,61616,61616
3843978,3844036,6,227736,37956
2612827,2612863,1,777811,777811
397606,397679,1,22065,22065
807910,807989,1,59156,59156
2138166,2138253,2,163456,81728
1777545,1777575,1,10741,10741
2681745,2681768,1,13637,13637
2934157,2934254,2,271846,135923
319940,320022,2,12806,6403
2056803,2056842,1,40361,40361
506467,506499,4,241876,60469
597406,597462,4,5016968,1254242
2799834,2799864,6,214770,35795
3559509,3559537,1,133170,133170
3053573,3053598,4,139996,34999
708605,708656,1,61876,61876
507817,507905,4,271540,67885
209253,209270,2,255344,127672
3468284,3468355,6,567912,94652
1537368,1537425,1,138514,138514
2504880,2504922,2,63448,31724
163119,163156,2,45436,22718
3377569,3377667,2,56408,28204
598556,598578,1,92362,92362
3048502,3048533,1,18865,18865
1759981,1760005,8,1682744,210343
2893191,2893288,4,448948,112237
2014488,2014516,1,129704,129704
345227,345293,1,64120,64120
645301,645354,2,211546,105773
713947,714026,1,55262,55262
1068328,1068420,1,108318,108318
2555329,2555362,6,34950,5825
2661041,2661132,1,76484,76484
2043463,2043484,1,60943,60943
2326155,2326222,8,207144,25893
64073,64157,1,87363,87363
351618,351649,1,25674,25674
2075344,2075427,2,275824,137912
3422648,3422689,4,1800668,450167
2486454,2486455,1,11903,11903
2980528,2980576,1,12690,12690
163801,163815,4,521888,130472
2904097,2904176,2,909736,454868
